# Q2 z GE_fit_SBS GE_fit_rat_SBS dGEGD_SBS GM_fit_SBS GM_fit_rat_SBS dGMGD_SBS GEGM_fit_rat_SBS dGEGM_SBS
4.6773514129e-01 -8.8427675956e-02 3.4881382696e-01 9.5978125134e-01 1.4415245537e-02 1.0354081576e+00 1.0201004814e+00 1.1991931664e-02 9.4086932500e-01 1.7945081120e-02
4.7315125896e-01 -8.5977210002e-02 3.4551387373e-01 9.5946543463e-01 1.4368969937e-02 1.0265495351e+00 1.0206963311e+00 1.2082942109e-02 9.4001066267e-01 1.7944552180e-02
4.7863009232e-01 -8.3521708500e-02 3.4222169615e-01 9.5914503725e-01 1.4321828543e-02 1.0177067856e+00 1.0212973733e+00 1.2174524606e-02 9.3914374236e-01 1.7943852883e-02
4.8417236758e-01 -8.1061228748e-02 3.3893758020e-01 9.5881995146e-01 1.4273934438e-02 1.0088805755e+00 1.0219035278e+00 1.2266472738e-02 9.3826855994e-01 1.7942959843e-02
4.8977881937e-01 -7.8595828280e-02 3.3566181028e-01 9.5849006683e-01 1.4225228212e-02 1.0000715698e+00 1.0225147121e+00 1.2358912053e-02 9.3738511090e-01 1.7941907401e-02
4.9545019080e-01 -7.6125564857e-02 3.3239466914e-01 9.5815527016e-01 1.4175824987e-02 9.9128043240e-01 1.0231308412e+00 1.2451636894e-02 9.3649339027e-01 1.7940671216e-02
5.0118723363e-01 -7.3650496466e-02 3.2913643771e-01 9.5781544544e-01 1.4125665624e-02 9.8250782567e-01 1.0237518275e+00 1.2544768855e-02 9.3559339254e-01 1.7939283460e-02
5.0699070827e-01 -7.1170681314e-02 3.2588739509e-01 9.5747047381e-01 1.4074866873e-02 9.7375441039e-01 1.0243775812e+00 1.2638103363e-02 9.3468511158e-01 1.7937718620e-02
5.1286138399e-01 -6.8686177818e-02 3.2264781841e-01 9.5712023350e-01 1.4023369884e-02 9.6502084555e-01 1.0250080099e+00 1.2731758030e-02 9.3376854057e-01 1.7936006600e-02
5.1880003893e-01 -6.6197044607e-02 3.1941798276e-01 9.5676459980e-01 1.3971204067e-02 9.5630778819e-01 1.0256430189e+00 1.2825686960e-02 9.3284367192e-01 1.7934147991e-02
5.2480746025e-01 -6.3703340510e-02 3.1619816110e-01 9.5640344499e-01 1.3918399288e-02 9.4761589322e-01 1.0262825109e+00 1.2919843545e-02 9.3191049720e-01 1.7932142446e-02
5.3088444423e-01 -6.1205124554e-02 3.1298862415e-01 9.5603663831e-01 1.3865074501e-02 9.3894581326e-01 1.0269263865e+00 1.3014026275e-02 9.3096900703e-01 1.7929961665e-02
5.3703179637e-01 -5.8702455957e-02 3.0978964035e-01 9.5566404587e-01 1.3811082958e-02 9.3029819844e-01 1.0275745437e+00 1.3108497317e-02 9.3001919106e-01 1.7927657531e-02
5.4325033149e-01 -5.6195394124e-02 3.0660147571e-01 9.5528553069e-01 1.3756544236e-02 9.2167369626e-01 1.0282268783e+00 1.3203052448e-02 9.2906103784e-01 1.7925199515e-02
5.4954087386e-01 -5.3683998642e-02 3.0342439381e-01 9.5490095257e-01 1.3701489513e-02 9.1307295135e-01 1.0288832838e+00 1.3297642700e-02 9.2809453477e-01 1.7922583270e-02
5.5590425727e-01 -5.1168329271e-02 3.0025865563e-01 9.5451016808e-01 1.3645950160e-02 9.0449660537e-01 1.0295436512e+00 1.3392218645e-02 9.2711966801e-01 1.7919803416e-02
5.6234132519e-01 -4.8648445943e-02 2.9710451953e-01 9.5411303051e-01 1.3589869538e-02 8.9594529677e-01 1.0302078694e+00 1.3486876404e-02 9.2613642239e-01 1.7916879318e-02
5.6885293084e-01 -4.6124408754e-02 2.9396224114e-01 9.5370938985e-01 1.3533367881e-02 8.8741966065e-01 1.0308758251e+00 1.3581416268e-02 9.2514478137e-01 1.7913777208e-02
5.7543993734e-01 -4.3596277960e-02 2.9083207333e-01 9.5329909272e-01 1.3476389308e-02 8.7892032855e-01 1.0315474026e+00 1.3675929990e-02 9.2414472693e-01 1.7910513817e-02
5.8210321777e-01 -4.1064113970e-02 2.8771426604e-01 9.5288198231e-01 1.3419053852e-02 8.7044792829e-01 1.0322224841e+00 1.3770220659e-02 9.2313623949e-01 1.7907053761e-02
5.8884365536e-01 -3.8527977342e-02 2.8460906631e-01 9.5245789841e-01 1.3361306328e-02 8.6200308375e-01 1.0329009496e+00 1.3864375743e-02 9.2211929786e-01 1.7903411108e-02
5.9566214353e-01 -3.5987928777e-02 2.8151671815e-01 9.5202667729e-01 1.3303179579e-02 8.5358641477e-01 1.0335826769e+00 1.3958338192e-02 9.2109387912e-01 1.7899573312e-02
6.0255958607e-01 -3.3444029113e-02 2.7843746246e-01 9.5158815172e-01 1.3244706495e-02 8.4519853686e-01 1.0342675418e+00 1.4052050684e-02 9.2005995859e-01 1.7895526756e-02
6.0953689724e-01 -3.0896339322e-02 2.7537153700e-01 9.5114215092e-01 1.3185919941e-02 8.3684006112e-01 1.0349554180e+00 1.4145455698e-02 9.1901750974e-01 1.7891256765e-02
6.1659500186e-01 -2.8344920502e-02 2.7231917630e-01 9.5068850049e-01 1.3126852706e-02 8.2851159398e-01 1.0356461769e+00 1.4238495581e-02 9.1796650407e-01 1.7886747631e-02
6.2373483548e-01 -2.5789833874e-02 2.6928061159e-01 9.5022702243e-01 1.3067622127e-02 8.2021373707e-01 1.0363396883e+00 1.4330984101e-02 9.1690691112e-01 1.7881959629e-02
6.3095734448e-01 -2.3231140773e-02 2.6625607076e-01 9.4975753505e-01 1.3008006569e-02 8.1194708700e-01 1.0370358195e+00 1.4423249148e-02 9.1583869831e-01 1.7876944076e-02
6.3826348619e-01 -2.0668902647e-02 2.6324577827e-01 9.4927985301e-01 1.2948292287e-02 8.0371223520e-01 1.0377344363e+00 1.4514847546e-02 9.1476183094e-01 1.7871613318e-02
6.4565422903e-01 -1.8103181049e-02 2.6024995509e-01 9.4879378721e-01 1.2888343521e-02 7.9550976777e-01 1.0384354024e+00 1.4605972465e-02 9.1367627204e-01 1.7865992599e-02
6.5313055265e-01 -1.5534037635e-02 2.5726881868e-01 9.4829914481e-01 1.2828193689e-02 7.8734026522e-01 1.0391385795e+00 1.4696560079e-02 9.1258198237e-01 1.7860060175e-02
6.6069344801e-01 -1.2961534151e-02 2.5430258288e-01 9.4779572921e-01 1.2767957529e-02 7.7920430236e-01 1.0398438275e+00 1.4786429086e-02 9.1147892033e-01 1.7853772493e-02
6.6834391757e-01 -1.0385732438e-02 2.5135145791e-01 9.4728333999e-01 1.2707584834e-02 7.7110244810e-01 1.0405510046e+00 1.4875638186e-02 9.1036704185e-01 1.7847127829e-02
6.7608297539e-01 -7.8066944195e-03 2.4841565026e-01 9.4676177291e-01 1.2647107910e-02 7.6303526528e-01 1.0412599672e+00 1.4964124319e-02 9.0924630038e-01 1.7840101837e-02
6.8391164728e-01 -5.2244820983e-03 2.4549536269e-01 9.4623081989e-01 1.2586558584e-02 7.5500331047e-01 1.0419705698e+00 1.5051824823e-02 9.0811664678e-01 1.7832669390e-02
6.9183097092e-01 -2.6391575522e-03 2.4259079417e-01 9.4569026896e-01 1.2525968139e-02 7.4700713383e-01 1.0426826653e+00 1.5138677524e-02 9.0697802928e-01 1.7824804630e-02
6.9984199600e-01 -5.0782927782e-05 2.3970213981e-01 9.4513990430e-01 1.2465367243e-02 7.3904727891e-01 1.0433961050e+00 1.5224620822e-02 9.0583039341e-01 1.7816481039e-02
7.0794578438e-01 2.5405795645e-03 2.3682959084e-01 9.4457950617e-01 1.2404708891e-02 7.3112428251e-01 1.0441107385e+00 1.5309697357e-02 9.0467368192e-01 1.7807689147e-02
7.1614341021e-01 5.1348676555e-03 2.3397333455e-01 9.4400885089e-01 1.2344177172e-02 7.2323867446e-01 1.0448264139e+00 1.5393637369e-02 9.0350783474e-01 1.7798365385e-02
7.2443596007e-01 7.7320190224e-03 2.3113355426e-01 9.4342771090e-01 1.2283572133e-02 7.1539097751e-01 1.0455429776e+00 1.5476684910e-02 9.0233278892e-01 1.7788532696e-02
7.3282453314e-01 1.0331971294e-02 2.2831042930e-01 9.4283585467e-01 1.2223149857e-02 7.0758170713e-01 1.0462602746e+00 1.5558478028e-02 9.0114847855e-01 1.7778111374e-02
7.4131024130e-01 1.2934662056e-02 2.2550413494e-01 9.4223304673e-01 1.2162713889e-02 6.9981137134e-01 1.0469781486e+00 1.5639247958e-02 8.9995483473e-01 1.7767119746e-02
7.4989420933e-01 1.5540028855e-02 2.2271484237e-01 9.4161904767e-01 1.2102440603e-02 6.9208047061e-01 1.0476964417e+00 1.5718740786e-02 8.9875178549e-01 1.7755495718e-02
7.5857757503e-01 1.8148009205e-02 2.1994271868e-01 9.4099361410e-01 1.2042211459e-02 6.8438949760e-01 1.0484149947e+00 1.5797078777e-02 8.9753925575e-01 1.7743237243e-02
7.6736148936e-01 2.0758540593e-02 2.1718792680e-01 9.4035649871e-01 1.1982197161e-02 6.7673893711e-01 1.0491336471e+00 1.5874020251e-02 8.9631716729e-01 1.7730284483e-02
7.7624711663e-01 2.3371560481e-02 2.1445062551e-01 9.3970745021e-01 1.1922280802e-02 6.6912926586e-01 1.0498522372e+00 1.5949679909e-02 8.9508543866e-01 1.7716632226e-02
7.8523563461e-01 2.5987006315e-02 2.1173096940e-01 9.3904621337e-01 1.1862558292e-02 6.6156095236e-01 1.0505706018e+00 1.6023909977e-02 8.9384398514e-01 1.7702234826e-02
7.9432823472e-01 2.8604815525e-02 2.0902910882e-01 9.3837252899e-01 1.1803052689e-02 6.5403445676e-01 1.0512885769e+00 1.6096652916e-02 8.9259271873e-01 1.7687060370e-02
8.0352612219e-01 3.1224925535e-02 2.0634518991e-01 9.3768613397e-01 1.1743719032e-02 6.4655023073e-01 1.0520059971e+00 1.6167928822e-02 8.9133154807e-01 1.7671086963e-02
8.1283051616e-01 3.3847273766e-02 2.0367935452e-01 9.3698676126e-01 1.1684646538e-02 6.3910871727e-01 1.0527226961e+00 1.6237602098e-02 8.9006037842e-01 1.7654271479e-02
8.2224264995e-01 3.6471797641e-02 2.0103174025e-01 9.3627413991e-01 1.1625789599e-02 6.3171035064e-01 1.0534385065e+00 1.6305691031e-02 8.8877911159e-01 1.7636590826e-02
8.3176377110e-01 3.9098434587e-02 1.9840248039e-01 9.3554799506e-01 1.1567168964e-02 6.2435555616e-01 1.0541532598e+00 1.6372137018e-02 8.8748764596e-01 1.7618011483e-02
8.4139514165e-01 4.1727122045e-02 1.9579170393e-01 9.3480804798e-01 1.1508741326e-02 6.1704475013e-01 1.0548667869e+00 1.6436949174e-02 8.8618587637e-01 1.7598506906e-02
8.5113803820e-01 4.4357797472e-02 1.9319953555e-01 9.3405401609e-01 1.1450650774e-02 6.0977833968e-01 1.0555789174e+00 1.6499938387e-02 8.8487369416e-01 1.7578030279e-02
8.6099375218e-01 4.6990398345e-02 1.9062609560e-01 9.3328561298e-01 1.1392849908e-02 6.0255672265e-01 1.0562894803e+00 1.6561120277e-02 8.8355098709e-01 1.7556556850e-02
8.7096358996e-01 4.9624862169e-02 1.8807150008e-01 9.3250254842e-01 1.1335293950e-02 5.9538028749e-01 1.0569983039e+00 1.6620502337e-02 8.8221763934e-01 1.7534059048e-02
8.8104887301e-01 5.2261126478e-02 1.8553586067e-01 9.3170452842e-01 1.1277999129e-02 5.8824941312e-01 1.0577052155e+00 1.6678028383e-02 8.8087353146e-01 1.7510503304e-02
8.9125093813e-01 5.4899128842e-02 1.8301928469e-01 9.3089125525e-01 1.1221037307e-02 5.8116446884e-01 1.0584100420e+00 1.6733591373e-02 8.7951854037e-01 1.7485854458e-02
9.0157113761e-01 5.7538806871e-02 1.8052187513e-01 9.3006242747e-01 1.1164361902e-02 5.7412581421e-01 1.0591126095e+00 1.6787197936e-02 8.7815253933e-01 1.7460084491e-02
9.1201083936e-01 6.0180098220e-02 1.7804373061e-01 9.2921773996e-01 1.1107984030e-02 5.6713379899e-01 1.0598127435e+00 1.6838798912e-02 8.7677539794e-01 1.7433162191e-02
9.2257142715e-01 6.2822940595e-02 1.7558494543e-01 9.2835688400e-01 1.1051913027e-02 5.6018876296e-01 1.0605102692e+00 1.6888347626e-02 8.7538698206e-01 1.7405057270e-02
9.3325430080e-01 6.5467271754e-02 1.7314560953e-01 9.2747954728e-01 1.0996156420e-02 5.5329103594e-01 1.0612050110e+00 1.6935799955e-02 8.7398715390e-01 1.7375740436e-02
9.4406087629e-01 6.8113029515e-02 1.7072580852e-01 9.2658541394e-01 1.0940668028e-02 5.4644093760e-01 1.0618967931e+00 1.6981155050e-02 8.7257577192e-01 1.7345181320e-02
9.5499258602e-01 7.0760151759e-02 1.6832562369e-01 9.2567416468e-01 1.0885505720e-02 5.3963877743e-01 1.0625854393e+00 1.7024328483e-02 8.7115269087e-01 1.7313353158e-02
9.6605087899e-01 7.3408576434e-02 1.6594513198e-01 9.2474547673e-01 1.0830621750e-02 5.3288485469e-01 1.0632707729e+00 1.7065319953e-02 8.6971776176e-01 1.7280226108e-02
9.7723722096e-01 7.6058241563e-02 1.6358440606e-01 9.2379902397e-01 1.0776019426e-02 5.2617945826e-01 1.0639526172e+00 1.7104088884e-02 8.6827083188e-01 1.7245772816e-02
9.8855309466e-01 7.8709085243e-02 1.6124351426e-01 9.2283447698e-01 1.0721747659e-02 5.1952286663e-01 1.0646307950e+00 1.7140566595e-02 8.6681174480e-01 1.7209972856e-02
1.0000000000e+00 8.1361045655e-02 1.5892252067e-01 9.2185150307e-01 1.0667709802e-02 5.1291534784e-01 1.0653051292e+00 1.7174782776e-02 8.6534034034e-01 1.7172791110e-02
1.0115794543e+00 8.4014061064e-02 1.5662148508e-01 9.2084976638e-01 1.0613861306e-02 5.0635715939e-01 1.0659754424e+00 1.7206724977e-02 8.6385645462e-01 1.7134194323e-02
1.0232929923e+00 8.6668069826e-02 1.5434046302e-01 9.1982892795e-01 1.0560425605e-02 4.9984854822e-01 1.0666415571e+00 1.7236230497e-02 8.6235992005e-01 1.7094196521e-02
1.0351421667e+00 8.9323010391e-02 1.5207950583e-01 9.1878864577e-01 1.0507386701e-02 4.9338975062e-01 1.0673032960e+00 1.7263294243e-02 8.6085056533e-01 1.7052784833e-02
1.0471285481e+00 9.1978821308e-02 1.4983866059e-01 9.1772857488e-01 1.0454305516e-02 4.8698099225e-01 1.0679604816e+00 1.7288108969e-02 8.5932821547e-01 1.7009849220e-02
1.0592537252e+00 9.4635441231e-02 1.4761797021e-01 9.1664836743e-01 1.0401194453e-02 4.8062248806e-01 1.0686129366e+00 1.7310608255e-02 8.5779269184e-01 1.6965355136e-02
1.0715193052e+00 9.7292808919e-02 1.4541747343e-01 9.1554767279e-01 1.0348863590e-02 4.7431444225e-01 1.0692604837e+00 1.7330427390e-02 8.5624381215e-01 1.6919499163e-02
1.0839269140e+00 9.9950863243e-02 1.4323720486e-01 9.1442613759e-01 1.0296479109e-02 4.6805704830e-01 1.0699029460e+00 1.7347897350e-02 8.5468139048e-01 1.6872053213e-02
1.0964781961e+00 1.0260954319e-01 1.4107719495e-01 9.1328340588e-01 1.0244047554e-02 4.6185048887e-01 1.0705401467e+00 1.7362963115e-02 8.5310523732e-01 1.6822988385e-02
1.1091748153e+00 1.0526878787e-01 1.3893747011e-01 9.1211911914e-01 1.0191941780e-02 4.5569493588e-01 1.0711719091e+00 1.7375485968e-02 8.5151515960e-01 1.6772415357e-02
1.1220184543e+00 1.0792853652e-01 1.3681805266e-01 9.1093291644e-01 1.0140133119e-02 4.4959055040e-01 1.0717980571e+00 1.7385480963e-02 8.4991096072e-01 1.6720331599e-02
1.1350108157e+00 1.1058872849e-01 1.3471896088e-01 9.0972443451e-01 1.0088243828e-02 4.4353748272e-01 1.0724184149e+00 1.7393013326e-02 8.4829244056e-01 1.6666584176e-02
1.1481536215e+00 1.1324930328e-01 1.3264020907e-01 9.0849330787e-01 1.0036273057e-02 4.3753587233e-01 1.0730328071e+00 1.7398043926e-02 8.4665939556e-01 1.6611152403e-02
1.1614486138e+00 1.1591020051e-01 1.3058180755e-01 9.0723916888e-01 9.9848720977e-03 4.3158584792e-01 1.0736410586e+00 1.7400519897e-02 8.4501161873e-01 1.6554348291e-02
1.1748975549e+00 1.1857135996e-01 1.2854376271e-01 9.0596164792e-01 9.9330250118e-03 4.2568752736e-01 1.0742429951e+00 1.7400495020e-02 8.4334889971e-01 1.6495679921e-02
1.1885022274e+00 1.2123272155e-01 1.2652607704e-01 9.0466037345e-01 9.8813698237e-03 4.1984101781e-01 1.0748384425e+00 1.7397942147e-02 8.4167102482e-01 1.6435469499e-02
1.2022644346e+00 1.2389422532e-01 1.2452874915e-01 9.0333497215e-01 9.8295721310e-03 4.1404641563e-01 1.0754272277e+00 1.7392847040e-02 8.3997777708e-01 1.6373539671e-02
1.2161860006e+00 1.2655581151e-01 1.2255177385e-01 9.0198506904e-01 9.7779097473e-03 4.0830380650e-01 1.0760091779e+00 1.7385254007e-02 8.3826893631e-01 1.6310070083e-02
1.2302687708e+00 1.2921742047e-01 1.2059514214e-01 9.0061028759e-01 9.7260657180e-03 4.0261326538e-01 1.0765841212e+00 1.7375119314e-02 8.3654427914e-01 1.6244874955e-02
1.2445146118e+00 1.3187899274e-01 1.1865884127e-01 8.9921024986e-01 9.6742955333e-03 3.9697485660e-01 1.0771518862e+00 1.7362528348e-02 8.3480357912e-01 1.6178148784e-02
1.2589254118e+00 1.3454046902e-01 1.1674285480e-01 8.9778457661e-01 9.6222997448e-03 3.9138863389e-01 1.0777123025e+00 1.7347409394e-02 8.3304660672e-01 1.6109698260e-02
1.2735030810e+00 1.3720179016e-01 1.1484716261e-01 8.9633288745e-01 9.5700644884e-03 3.8585464040e-01 1.0782652003e+00 1.7329758253e-02 8.3127312946e-01 1.6039521914e-02
1.2882495517e+00 1.3986289720e-01 1.1297174095e-01 8.9485480098e-01 9.5178129633e-03 3.8037290880e-01 1.0788104108e+00 1.7309718635e-02 8.2948291192e-01 1.5967834764e-02
1.3031667785e+00 1.4252373136e-01 1.1111656248e-01 8.9334993490e-01 9.4650435085e-03 3.7494346130e-01 1.0793477660e+00 1.7287021877e-02 8.2767571584e-01 1.5894216136e-02
1.3182567386e+00 1.4518423400e-01 1.0928159634e-01 8.9181790619e-01 9.4122062648e-03 3.6956630973e-01 1.0798770989e+00 1.7261977368e-02 8.2585130022e-01 1.5819103478e-02
1.3335214322e+00 1.4784434671e-01 1.0746680817e-01 8.9025833122e-01 9.3592556212e-03 3.6424145559e-01 1.0803982432e+00 1.7234638528e-02 8.2400942133e-01 1.5742515564e-02
1.3489628826e+00 1.5050401124e-01 1.0567216014e-01 8.8867082591e-01 9.3057449894e-03 3.5896889016e-01 1.0809110340e+00 1.7204660115e-02 8.2214983285e-01 1.5664014028e-02
1.3645831366e+00 1.5316316953e-01 1.0389761104e-01 8.8705500590e-01 9.2520664011e-03 3.5374859454e-01 1.0814153070e+00 1.7172445727e-02 8.2027228593e-01 1.5584064627e-02
1.3803842646e+00 1.5582176372e-01 1.0214311630e-01 8.8541048668e-01 9.1979917935e-03 3.4858053976e-01 1.0819108992e+00 1.7137829254e-02 8.1837652926e-01 1.5502455015e-02
1.3963683611e+00 1.5847973614e-01 1.0040862804e-01 8.8373688374e-01 9.1435026934e-03 3.4346468683e-01 1.0823976487e+00 1.7100834609e-02 8.1646230920e-01 1.5419200676e-02
1.4125375446e+00 1.6113702933e-01 9.8694095111e-02 8.8203381276e-01 9.0887443092e-03 3.3840098688e-01 1.0828753946e+00 1.7061737341e-02 8.1452936981e-01 1.5334558289e-02
1.4288939585e+00 1.6379358601e-01 9.6999463164e-02 8.8030088975e-01 9.0333619841e-03 3.3338938119e-01 1.0833439772e+00 1.7020082418e-02 8.1257745301e-01 1.5248071487e-02
1.4454397707e+00 1.6644934914e-01 9.5324674684e-02 8.7853773123e-01 8.9776561741e-03 3.2842980137e-01 1.0838032380e+00 1.6976409969e-02 8.1060629864e-01 1.5160241434e-02
1.4621771745e+00 1.6910426186e-01 9.3669669047e-02 8.7674395436e-01 8.9213093386e-03 3.2352216940e-01 1.0842530197e+00 1.6930227416e-02 8.0861564454e-01 1.5070608829e-02
1.4791083882e+00 1.7175826753e-01 9.2034382566e-02 8.7491917717e-01 8.8645870788e-03 3.1866639776e-01 1.0846931661e+00 1.6882122514e-02 8.0660522671e-01 1.4979684964e-02
1.4962356561e+00 1.7441130974e-01 9.0418748547e-02 8.7306301870e-01 8.8073281447e-03 3.1386238954e-01 1.0851235225e+00 1.6831866455e-02 8.0457477936e-01 1.4887254831e-02
1.5135612484e+00 1.7706333229e-01 8.8822697337e-02 8.7117509915e-01 8.7494081101e-03 3.0911003855e-01 1.0855439353e+00 1.6779195947e-02 8.0252403504e-01 1.4793102475e-02
1.5310874617e+00 1.7971427920e-01 8.7246156378e-02 8.6925504010e-01 8.6910422070e-03 3.0440922946e-01 1.0859542522e+00 1.6724762043e-02 8.0045272476e-01 1.4697749655e-02
1.5488166189e+00 1.8236409471e-01 8.5689050262e-02 8.6730246469e-01 8.6320998915e-03 2.9975983789e-01 1.0863543222e+00 1.6668314691e-02 7.9836057807e-01 1.4600984652e-02
1.5667510701e+00 1.8501272331e-01 8.4151300777e-02 8.6531699777e-01 8.5724878495e-03 2.9516173057e-01 1.0867439959e+00 1.6609574458e-02 7.9624732322e-01 1.4502598345e-02
1.5848931925e+00 1.8766010970e-01 8.2632826969e-02 8.6329826611e-01 8.5123731047e-03 2.9061476543e-01 1.0871231250e+00 1.6549246014e-02 7.9411268722e-01 1.4403117347e-02
1.6032453907e+00 1.9030619882e-01 8.1133545189e-02 8.6124589857e-01 8.4516575362e-03 2.8611879177e-01 1.0874915626e+00 1.6487060882e-02 7.9195639601e-01 1.4302335771e-02
1.6218100974e+00 1.9295093586e-01 7.9653369151e-02 8.5915952631e-01 8.3902809135e-03 2.8167365039e-01 1.0878491632e+00 1.6422726161e-02 7.8977817457e-01 1.4200053881e-02
1.6405897732e+00 1.9559426622e-01 7.8192209985e-02 8.5703878296e-01 8.3283165109e-03 2.7727917370e-01 1.0881957828e+00 1.6356636649e-02 7.8757774701e-01 1.4096558799e-02
1.6595869074e+00 1.9823613559e-01 7.6749976290e-02 8.5488330482e-01 8.2657661429e-03 2.7293518589e-01 1.0885312789e+00 1.6288852115e-02 7.8535483675e-01 1.3991896166e-02
1.6788040181e+00 2.0087648987e-01 7.5326574193e-02 8.5269273107e-01 8.2026347390e-03 2.6864150305e-01 1.0888555101e+00 1.6219433506e-02 7.8310916661e-01 1.3886113541e-02
1.6982436525e+00 2.0351527521e-01 7.3921907400e-02 8.5046670395e-01 8.1389305953e-03 2.6439793337e-01 1.0891683368e+00 1.6148442796e-02 7.8084045893e-01 1.3779260414e-02
1.7179083872e+00 2.0615243804e-01 7.2535877251e-02 8.4820486893e-01 8.0746543547e-03 2.6020427721e-01 1.0894696206e+00 1.6075571260e-02 7.7854843575e-01 1.3671159492e-02
1.7378008287e+00 2.0878792501e-01 7.1168382782e-02 8.4590687499e-01 8.0098515548e-03 2.5606032731e-01 1.0897592248e+00 1.6001247275e-02 7.7623281891e-01 1.3562099442e-02
1.7579236140e+00 2.1142168304e-01 6.9819320770e-02 8.4357237472e-01 7.9445423887e-03 2.5196586894e-01 1.0900370139e+00 1.5925536177e-02 7.7389333019e-01 1.3452136544e-02
1.7782794100e+00 2.1405365933e-01 6.8488585797e-02 8.4120102461e-01 7.8787682703e-03 2.4792068002e-01 1.0903028541e+00 1.5848123100e-02 7.7152969144e-01 1.3341111040e-02
1.7988709151e+00 2.1668380131e-01 6.7176070303e-02 8.3879248519e-01 7.8125609124e-03 2.4392453132e-01 1.0905566130e+00 1.5769450172e-02 7.6914162474e-01 1.3229309651e-02
1.8197008586e+00 2.1931205670e-01 6.5881664642e-02 8.3634642127e-01 7.7459550631e-03 2.3997718658e-01 1.0907981596e+00 1.5689584656e-02 7.6672885253e-01 1.3116795753e-02
1.8407720015e+00 2.2193837346e-01 6.4605257134e-02 8.3386250212e-01 7.6790366178e-03 2.3607840272e-01 1.0910273646e+00 1.5608207454e-02 7.6429109774e-01 1.3003430052e-02
1.8620871367e+00 2.2456269986e-01 6.3346734128e-02 8.3134040172e-01 7.6118253662e-03 2.3222792995e-01 1.0912440998e+00 1.5525769586e-02 7.6182808397e-01 1.2889495130e-02
1.8836490895e+00 2.2718498440e-01 6.2105980053e-02 8.2877979891e-01 7.5443733567e-03 2.2842551198e-01 1.0914482390e+00 1.5442338888e-02 7.5933953559e-01 1.2775061905e-02
1.9054607180e+00 2.2980517588e-01 6.0882877472e-02 8.2618037763e-01 7.4768912495e-03 2.2467088614e-01 1.0916396570e+00 1.5357204816e-02 7.5682517791e-01 1.2659825579e-02
1.9275249132e+00 2.3242322337e-01 5.9677307143e-02 8.2354182712e-01 7.4092465704e-03 2.2096378359e-01 1.0918182304e+00 1.5271600482e-02 7.5428473734e-01 1.2544446438e-02
1.9498445998e+00 2.3503907623e-01 5.8489148071e-02 8.2086384212e-01 7.3416746746e-03 2.1730392948e-01 1.0919838370e+00 1.5184815465e-02 7.5171794150e-01 1.2428631862e-02
1.9724227361e+00 2.3765268408e-01 5.7318277564e-02 8.1814612311e-01 7.2742873224e-03 2.1369104308e-01 1.0921363564e+00 1.5096917231e-02 7.4912451940e-01 1.2312482662e-02
1.9952623150e+00 2.4026399683e-01 5.6164571288e-02 8.1538837649e-01 7.2072048924e-03 2.1012483799e-01 1.0922756694e+00 1.5007974089e-02 7.4650420161e-01 1.2196104014e-02
